stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
1975,,"Roosevelt Blvd. & St. Johns Ave.",,  30.289122, -81.720131,,,0,
1976,,"Roosevelt Blvd. & St. Johns Ave.",,  30.288990, -81.720500,,,0,
1980,,"Park St. & Pinegrove Ave.",,  30.297857, -81.714745,,,0,
1981,,"Park St. & Pinegrove Ave.",,  30.298050, -81.714470,,,0,
1984,,"Park St. & Dancy St.",,  30.299990, -81.710990,,,0,
1986,,"Park St. & Ingleside Ave.",,  30.300780, -81.709450,,,0,
1990,,"Park St. & Edgewood Ave.",,  30.302140, -81.706100,,,0,
1991,,"Park St. & Edgewood Ave.",,  30.301920, -81.706500,,,0,
2024,,"Roosevelt Blvd. & Timuquana Rd.",,  30.247060, -81.697770,,,0,
2025,,"Roosevelt Blvd. & Timuquana Rd.",,  30.247170, -81.697490,,,0,
2026,,"5648 Roosevelt Blvd.",,  30.245440, -81.697410,,,0,
2027,,"5647 Roosevelt Blvd.",,  30.245330, -81.697060,,,0,
2028,,"5956 Roosevelt Blvd.",,  30.242050, -81.696640,,,0,
2029,,"6017 Roosevelt Blvd.",,  30.240750, -81.696280,,,0,
2030,,"5068 Roosevelt Blvd.",,  30.239850, -81.696640,,,0,
2031,,"6073 Roosevelt Blvd.",,  30.239500, -81.696400,,,0,
2032,,"6277 Roosevelt Blvd.",,  30.237020, -81.697090,,,0,
2033,,"6372 Roosevelt Blvd.",,  30.236070, -81.697700,,,0,
2034,,"Roosevelt Blvd. & 120th St.",,  30.233370, -81.698520,,,0,
2036,,"Roosevelt Blvd. & Yorktown Ave.",,  30.226630, -81.700100,,,0,
2038,,"Saratoga Ave. & Gillis St.",,  30.223930, -81.689350,,,0,
2041,,"Saratoga Ave. & Biscayne St.",,  30.223830, -81.696170,,,0,
2042,,"Saratoga Ave. & Biscayne St.",,  30.223910, -81.695570,,,0,
2045,,"Saratoga Ave. & Gillis St.",,  30.223860, -81.689690,,,0,
2047,,"Allegheny Rd & Yorktown Ave",,  30.224883, -81.697713,,,0,
2048,,"Saratoga Ave. & Mustin Rd.",,  30.223910, -81.683690,,,0,
2049,,"Saratoga Ave. & Ajax St.",,  30.224097, -81.679133,,,0,
2050,,"Saratoga Ave. & Ajax St.",,  30.223887, -81.679128,,,0,
2051,,"Saratoga Ave. & Ranger St.",,  30.223930, -81.674069,,,0,
2052,,"Saratoga Ave. & Ranger St.",,  30.224090, -81.674060,,,0,
2054,,"Wasp St. & Enterprise Ave.",,  30.222681, -81.672311,,,0,
2055,,"Saratoga Ave. & Mustin Rd.",,  30.223980, -81.684110,,,0,
2056,,"Mustin Rd. & Enterprise Ave.",,  30.221975, -81.683476,,,0,
2058,,"7029 Mustin Rd.",,  30.218020, -81.682390,,,0,
2059,,"7029 Mustin Rd.",,  30.218200, -81.682680,,,0,
2060,,"7252 Mustin Rd.",,  30.214840, -81.680700,,,0,
2061,,"Mustin Rd. & Brick Rd.",,  30.214961, -81.680590,,,0,
2064,,"Mustin Rd. & Neff Cir.",,  30.210760, -81.681570,,,0,
2065,,"Mustin Rd. & Neff Cir.",,  30.210820, -81.681700,,,0,
2066,,"Miles St. & Broccolo St.",,  30.209327, -81.683781,,,0,
2067,,"N.A.S. Hospital",,  30.207636, -81.682901,,,0,
2069,,"4541 Timuquana Rd.",,  30.247763, -81.699098,,,0,
2070,,"Timuquana Rd. & Stark Rd.",,  30.247690, -81.703530,,,0,
2071,,"Timuquana Rd. & Starke Rd.",,  30.247459, -81.704050,,,0,
2072,,"Timuquana Rd. & Twining Rd.",,  30.247479, -81.700290,,,0,
2074,,"5435 Roosevelt Blvd.",,  30.250360, -81.698200,,,0,
2076,,"Roosevelt Blvd. & Long Bow Ln.",,  30.253059, -81.698902,,,0,
2077,,"Roosevelt Blvd. & Long Bow Ln.",,  30.252604, -81.699099,,,0,
2078,,"Roosevelt Blvd. & Robert D Gorden Rd",,  30.260043, -81.701096,,,0,
2079,,"5104 Roosevelt Blvd.",,  30.260200, -81.701600,,,0,
2080,,"Roosevelt Blvd. & Yacht Club Rd.",,  30.256380, -81.699728,,,0,
2081,,"Roosevelt Blvd. & Yacht Club Rd.",,  30.256778, -81.700108,,,0,
2084,,"Roosevelt Blvd. & Verona Ave.",,  30.265929, -81.707553,,,0,
2085,,"Roosevelt Blvd. & Verona Ave.",,  30.265710, -81.707700,,,0,
2086,,"Roosevelt Blvd. & Longfellow St.",,  30.268550, -81.710500,,,0,
2087,,"Roosevelt Blvd. & Longfellow St.",,  30.268570, -81.711000,,,0,
2088,,"Roosevelt Blvd. & Ortega Forest Dr.",,  30.271349, -81.714137,,,0,
2089,,"Roosevelt Blvd. & Shawnee St.",,  30.270980, -81.713200,,,0,
2091,,"F.S.C.J. Kent Campus",,  30.297627, -81.718983,,,0,
2120,,"Post St. & McDuff Ave.",,  30.313330, -81.705920,,,0,
2121,,"  McDuff Ave. & Plum",,  30.314612, -81.705268,,,0,
2124,,"Post St. & Day St.",,  30.313189, -81.709719,,,0,
2125,,"Post St. & Day St.",,  30.313320, -81.709310,,,0,
2128,,"Post St. & Nelson St.",,  30.313180, -81.714050,,,0,
2129,,"Post St. & Nelson St.",,  30.313250, -81.713560,,,0,
2130,,"Post St. & Cypress St.",,  30.312720, -81.717720,,,0,
2131,,"Post St. & Edgewood Ave.",,  30.312540, -81.718020,,,0,
2132,,"Post St. & Talbot Ave.",,  30.311460, -81.719200,,,0,
2133,,"Post St. & Talbot Ave.",,  30.311660, -81.719090,,,0,
2134,,"Post St. & Wolfe St.",,  30.309960, -81.720890,,,0,
2135,,"Post St. & Wolfe St.",,  30.310190, -81.720770,,,0,
2136,,"Post St. & Hamilton St.",,  30.308940, -81.722260,,,0,
2137,,"Post St. & Hamilton St.",,  30.309190, -81.721930,,,0,
2146,,"Lenox Ave. & Luna St.",,  30.319789, -81.722028,,,0,
2147,,"Lenox Ave. & Arnau Terr.",,  30.319850, -81.722200,,,0,
2148,,"Lenox Ave. & Edgewood Ave.",,  30.318390, -81.724100,,,0,
2149,,"Lenox Ave. & Edgewood Ave.",,  30.317910, -81.724840,,,0,
2150,,"4540 Lenox Ave.",,  30.318650, -81.723500,,,0,
2155,,"Lenox Ave. & Dellwood Ave.",,  30.317310, -81.726400,,,0,
2156,,"Lenox Ave. & Murray Dr.",,  30.316330, -81.728200,,,0,
2158,,"Lenox Ave. & Royal Ave.",,  30.315780, -81.729460,,,0,
2161,,"Cassat Ave. & Lenox Ave.",,  30.315800, -81.730630,,,0,
2162,,"Cassat Ave. & College St.",,  30.314203, -81.730786,,,0,
2163,,"Cassat Ave. & Sappho Ave.",,  30.312910, -81.730600,,,0,
2164,,"Cassat Ave. & opp. French St.",,  30.311159, -81.730817,,,0,
2165,,"Cassat Ave. & French St.",,  30.310560, -81.730486,,,0,
2166,,"Cassat Ave. & Astral St.",,  30.308186, -81.730688,,,0,
2168,,"Cassat Ave. & Kingsbury St.",,  30.306262, -81.730528,,,0,
2173,,"Post St. & Murray Dr.",,  30.309060, -81.726530,,,0,
2174,,"Post St. & Murray Dr.",,  30.309110, -81.726260,,,0,
2175,,"Post St. & Cassat Ave.",,  30.309066, -81.730066,,,0,
2176,,"Normandy Blvd. & Mikael Ave.",,  30.309326, -81.731434,,,0,
2177,,"Normandy Blvd. & Truman Ave.",,  30.309054, -81.732321,,,0,
2178,,"Normandy Blvd. & opp. Burns Ave.",,  30.309270, -81.735050,,,0,
2179,,"Normandy Blvd. & Burns Ave.",,  30.309027, -81.734831,,,0,
2181,,"Normandy Blvd. & Vincent St.",,  30.308971, -81.737422,,,0,
2182,,"Normandy Blvd. & Lake Shore Blvd.",,  30.309090, -81.739050,,,0,
2200,,"Cassat & Plymouth",,  30.304037, -81.730629,,,0,
2201,,"Cassat & Catherine Ter.",,  30.302282, -81.730398,,,0,
2203,,"Cassat Ave. & Hollycrest Dr.",,  30.300471, -81.730575,,,0,
2206,,"Cassat Ave. & Quan Dr.",,  30.296012, -81.730516,,,0,
2208,,"Cassat Ave. & Park St.",,  30.291730, -81.730300,,,0,
2209,,"Cassat Ave. & Park St.",,  30.293186, -81.730485,,,0,
2210,,"Cassat Ave. & Camille Ave.",,  30.286062, -81.730424,,,0,
2211,,"Cassat Ave. & Cardinal Blvd.",,  30.286660, -81.730200,,,0,
2212,,"Cassat Ave. & Shelby Ave.",,  30.289740, -81.730500,,,0,
2213,,"Cassat Ave. & St. Johns Ave.",,  30.288800, -81.730200,,,0,
2214,,"Cassat Ave. & Shirley Ave.",,  30.284180, -81.730500,,,0,
2215,,"Cassat Ave. & Shirley Ave. ns nb",,  30.283489, -81.730280,,,0,
2216,,"San Juan Ave. & Stimson St.",,  30.282210, -81.728100,,,0,
2217,,"Blanding Blvd. & Park St.",,  30.291600, -81.724110,,,0,
2218,,"Blanding Blvd. & Wheeler Ave",,  30.291120, -81.724200,,,0,
2221,,"1717 Blanding Blvd.",,  30.287830, -81.724110,,,0,
2222,,"1720 Blanding Blvd.",,  30.288050, -81.724200,,,0,
2224,,"Blanding Blvd. & Shirley Ave.",,  30.284290, -81.725090,,,0,
2225,,"Blanding Blvd. & Shirley Ave.",,  30.283800, -81.725476,,,0,
2227,,"San Juan Ave. & Blanding Blvd.",,  30.282230, -81.725670,,,0,
2228,,"San Juan Ave. & Stimson St. eb ns",,  30.282068, -81.728394,,,0,
2229,,"San Juan Ave. & Blanding Blvd. eb fs",,  30.282089, -81.725721,,,0,
2230,,"San Juan Ave. & Hamilton St. eb ns",,  30.282091, -81.722116,,,0,
2232,,"San Juan Ave. & Hamilton St. wb ns",,  30.282260, -81.721780,,,0,
2234,,"Blanding Blvd. & Palmer St.",,  30.281123, -81.726235,,,0,
2235,,"Blanding Blvd. & Sunderland Rd.",,  30.278370, -81.727700,,,0,
2236,,"Blanding Blvd. & Birkenhead Rd.",,  30.277054, -81.728955,,,0,
2237,,"Blanding Blvd. & Birkenhead Rd.",,  30.276710, -81.729600,,,0,
2239,,"Blanding Blvd. & Lake Shore Blvd.",,  30.275250, -81.731361,,,0,
2240,,"Blanding Blvd. & Lake Shore Blvd.",,  30.274440, -81.731900,,,0,
2247,,"San Juan Ave. & Vista Ave.",,  30.282070, -81.732600,,,0,
2248,,"San Juan Ave. & Vista Ave.",,  30.282160, -81.732200,,,0,
2249,,"San Juan Ave. & Harvester St.",,  30.282060, -81.734800,,,0,
2250,,"San Juan Ave. & Harvester St.",,  30.282200, -81.734300,,,0,
2251,,"San Juan Ave. & Lake Shore Blvd.",,  30.282030, -81.738200,,,0,
2252,,"San Juan Ave. & Lake Shore Blvd.",,  30.282180, -81.737900,,,0,
2253,,"San Juan Ave. & opp. Lindberg Dr.",,  30.282020, -81.742800,,,0,
2254,,"San Juan Ave. & Lindberg Dr.",,  30.282129, -81.742352,,,0,
2255,,"San Juan Ave. & Hyde Park Rd.",,  30.281885, -81.745934,,,0,
2256,,"San Juan Ave. & Hyde Park Rd.",,  30.282160, -81.745400,,,0,
2257,,"Normandy Blvd. & Lenox Blvd.",,  30.308844, -81.740118,,,0,
2258,,"Normandy Blvd. & Ellis Rd.",,  30.308658, -81.743084,,,0,
2268,,"Ramona Blvd. & Lane Ave.",,  30.314040, -81.752680,,,0,
2269,,"Ramona Blvd. & Lane Ave.",,  30.314140, -81.752480,,,0,
2274,,"Grace Ln. & Grace Cir.",,  30.309530, -81.756550,,,0,
2275,,"Grace Ln. & Grace Terr.",,  30.309550, -81.757470,,,0,
2276,,"Grace Ln. & Granville Rd.",,  30.309411, -81.754753,,,0,
2277,,"Grace Ln. & Granville Rd.",,  30.309474, -81.754010,,,0,
2278,,"Grace Ln. & Lane Ave.",,  30.309390, -81.752180,,,0,
2279,,"6555 Grace Ln.",,  30.309449, -81.752780,,,0,
2280,,"811 Faith Memorial Dr.",,  30.311550, -81.758240,,,0,
2281,,"1120 Faith Memorial Dr.",,  30.312086, -81.758280,,,0,
2282,,"1140 Faith Memorial Dr.",,  30.313260, -81.758280,,,0,
2283,,"Faith Memorial Dr. & Ramona Blvd.",,  30.313710, -81.758230,,,0,
2286,,"Normandy Blvd. & opp. Verna Blvd.",,  30.307389, -81.747806,,,0,
2287,,"Normandy Blvd. & Verna Blvd.",,  30.307694, -81.747361,,,0,
2288,,"Normandy Blvd. & Lane Ave.",,  30.306420, -81.750750,,,0,
2289,,"Normandy Blvd. & Lane Ave.",,  30.306550, -81.750890,,,0,
2290,,"Normandy Blvd. & Granville Rd.",,  30.305050, -81.754770,,,0,
2291,,"Normandy Blvd. & opp. Granville Rd.",,  30.304850, -81.754670,,,0,
2292,,"963 Lane Ave.",,  30.307840, -81.751820,,,0,
2293,,"Lane Ave. & Normandy Blvd.",,  30.305310, -81.751800,,,0,
2294,,"Lane Ave. & Normandy Blvd.",,  30.306865, -81.752035,,,0,
2295,,"Normandy Blvd. & LaMarche Rd. eb",,  30.303097, -81.758725,,,0,
2296,,"Normandy Blvd. & LaMarche Rd. wb",,  30.303071, -81.759737,,,0,
2297,,"Normandy Blvd. & Le Brun Rd.",,  30.301423, -81.763536,,,0,
2299,,"Normandy Blvd. & Memorial Park Rd.",,  30.300128, -81.765565,,,0,
2300,,"Normandy Blvd. & Memorial Park Rd.",,  30.300039, -81.766424,,,0,
2302,,"1149 Lane Ave.",,  30.303630, -81.751800,,,0,
2303,,"1164 Lane Ave.",,  30.303086, -81.752024,,,0,
2304,,"Lane Ave. & Lenox Ave.",,  30.299140, -81.751800,,,0,
2305,,"Lane Ave. & Lenox Ave.",,  30.299600, -81.751900,,,0,
2306,,"Lane Ave. & Park St.",,  30.296966, -81.751860,,,0,
2307,,"Lane Ave. & Park St.",,  30.297546, -81.752012,,,0,
2308,,"Lane Ave. & Londontowne Ln.",,  30.293160, -81.754700,,,0,
2309,,"Lane Ave. & Manotak Ave.",,  30.293720, -81.754400,,,0,
2310,,"Lane Ave. & Piccadilly",,  30.290830, -81.755200,,,0,
2311,,"1597 Lane Ave.",,  30.290840, -81.755440,,,0,
2312,,"1809 Lane Ave.",,  30.286400, -81.755200,,,0,
2313,,"Lane Ave. & Golfview St.",,  30.286780, -81.755300,,,0,
2314,,"Lane Ave. & Hyde Grove Ave.",,  30.284990, -81.755300,,,0,
2315,,"Lane Ave. & San Juan Blvd.",,  30.281680, -81.755100,,,0,
2316,,"Lane Ave. & Dayton Rd.",,  30.281330, -81.755300,,,0,
2317,,"Lane Ave. & Wiley Rd.",,  30.278870, -81.755100,,,0,
2318,,"Lane Ave. & Jack Horner Ln.",,  30.276720, -81.755400,,,0,
2319,,"Lane Ave. & Pinnochio Dr.",,  30.276220, -81.755300,,,0,
2320,,"Lane Ave. & Wiley Rd.",,  30.278950, -81.755300,,,0,
2321,,"Lane Ave. & Tinkerbell Ln.",,  30.274310, -81.755400,,,0,
2322,,"Lane Ave. & Tinkerbell Ln.",,  30.274410, -81.755600,,,0,
2323,,"2546 Lane Ave.",,  30.271584, -81.756505,,,0,
2324,,"Wilson Blvd. & Firestone Rd.",,  30.269990, -81.764060,,,0,
2325,,"Wilson Blvd. & Firestone Rd.",,  30.269890, -81.764540,,,0,
2326,,"Wilson Blvd. & Kohn Rd.",,  30.270110, -81.758700,,,0,
2327,,"Wilson Blvd. & Kohn Rd.",,  30.269960, -81.759080,,,0,
2328,,"Wilson Blvd. & Lane Ave.",,  30.270010, -81.756790,,,0,
2329,,"Wilson Blvd. & Lane Ave.",,  30.270170, -81.756130,,,0,
2330,,"Wilson Blvd. & McGregor Dr.",,  30.270090, -81.753700,,,0,
2331,,"Wilson Blvd. & McGregor Dr.",,  30.270200, -81.753380,,,0,
2332,,"Wilson Blvd. & Hugh Edwards Dr.",,  30.270280, -81.751670,,,0,
2333,,"Wilson Blvd. & Anvers Blvd.",,  30.270120, -81.751760,,,0,
2334,,"Wilson Blvd. & Parvin Dr.",,  30.270320, -81.749010,,,0,
2335,,"Wilson Blvd. & Ledbury Dr.",,  30.270172, -81.748669,,,0,
2336,,"Jammes Rd. & San Juan Ave.",,  30.281820, -81.747700,,,0,
2337,,"Jammes Rd. & Tiny Tim Ln.",,  30.280652, -81.747814,,,0,
2338,,"Jammes Rd. & San Juan Ave.",,  30.281262, -81.747912,,,0,
2339,,"Jammes Rd. & David Dr.",,  30.278760, -81.747700,,,0,
2340,,"Jammes Rd. & opp. Tegner Dr.",,  30.278320, -81.747800,,,0,
2342,,"Jammes Rd. & Badner Dr.",,  30.276513, -81.747590,,,0,
2343,,"Jammes Rd. & Cooper Ln.",,  30.271814, -81.747642,,,0,
2344,,"Jammes Rd. & Wilson Blvd.",,  30.270740, -81.747805,,,0,
2346,,"Jammes Rd. & Raw Hide Trl.",,  30.275220, -81.747600,,,0,
2347,,"2507 Jammes Rd.",,  30.273180, -81.747500,,,0,
2349,,"Jammes Rd. & opp. Cooper Ln.",,  30.272140, -81.747500,,,0,
2360,,"Blanding Blvd. & Hyde Park Rd.",,  30.272100, -81.734800,,,0,
2361,,"Blanding Blvd. & Cedar Park Ln.",,  30.271653, -81.734866,,,0,
2363,,"Blanding Blvd. & Wilson Blvd.",,  30.270000, -81.736100,,,0,
2365,,"3640 Blanding Blvd.",,  30.269978, -81.736410,,,0,
2366,,"Blanding Blvd. & Confederate Point Rd. ns",,  30.266485, -81.737679,,,0,
2396,,"3648 Lane Ave.",,  30.269450, -81.756600,,,0,
2397,,"2591 Lane Ave.",,  30.269237, -81.756447,,,0,
2398,,"Lane Ave. & Rojo Ct.",,  30.267760, -81.756800,,,0,
2399,,"Lane Ave. & Rojo Ct.",,  30.267690, -81.756940,,,0,
2400,,"Lane Ave. & Fuegus Dr.",,  30.265410, -81.758040,,,0,
2401,,"Lane Ave. & Fuegus Dr.",,  30.265830, -81.758000,,,0,
2402,,"Lane Ave. & Cinderella Rd.",,  30.262150, -81.758400,,,0,
2403,,"Lane Ave. & Cinderella Rd.",,  30.262820, -81.758460,,,0,
2404,,"Lane Ave. & Tom Thumb Dr.",,  30.259610, -81.758400,,,0,
2406,,"Lane Ave. & Biddy Ln.",,  30.259060, -81.758540,,,0,
2407,,"Mother Hubbard Dr. & Harlow Blvd.",,  30.251970, -81.757700,,,0,
2408,,"Lane Ave. & Melvin Rd.",,  30.255800, -81.758530,,,0,
2409,,"Lane Ave. & Daughtry Blvd.",,  30.252810, -81.758480,,,0,
2410,,"Lane Ave. & Daughtry Blvd.",,  30.253120, -81.758560,,,0,
2411,,"Harlow Blvd. & 103rd. St.",,  30.249330, -81.757600,,,0,
2412,,"Harlow Blvd. & 103rd. St.",,  30.249160, -81.757500,,,0,
2431,,"5135 Timuquana Rd.",,  30.247558, -81.714820,,,0,
2432,,"5170 Timuquana Rd.",,  30.247404, -81.716020,,,0,
2433,,"5347 Timuquana Rd.",,  30.247570, -81.719800,,,0,
2434,,"5320 Timuquana Rd.",,  30.247340, -81.719700,,,0,
2449,,"Timuquana Rd. & Eulace Rd.",,  30.247384, -81.733035,,,0,
2450,,"Timuquana Rd. & Lynn St.",,  30.248094, -81.736429,,,0,
2451,,"Timuquana Rd. & Seaboard Ave.",,  30.247310, -81.730870,,,0,
2452,,"Timuquana Rd. & Eulace Rd.",,  30.247282, -81.733406,,,0,
2453,,"Timuquana Rd. & Wesconnett Blvd.",,  30.248506, -81.739660,,,0,
2454,,"Timuquana Rd. & Wesconnett Blvd.",,  30.248290, -81.739887,,,0,
2455,,"Timuquana Rd. & Blanding Blvd.",,  30.248470, -81.742500,,,0,
2456,,"Blanding Blvd. & 103rd St.",,  30.249964, -81.743159,,,0,
2458,,"Blanding Blvd. & Wesconnett Blvd.",,  30.234783, -81.739733,,,0,
2459,,"Blanding Blvd. & 103rd St. sb fs",,  30.246987, -81.743174,,,0,
2460,,"6016 Blanding Blvd.",,  30.241530, -81.742050,,,0,
2461,,"Blanding Blvd. & 105th St. fs",,  30.243130, -81.742600,,,0,
2466,,"103rd St. & Blanding Blvd.",,  30.248363, -81.743504,,,0,
2467,,"103rd St. & Jammes Rd.",,  30.248356, -81.747560,,,0,
2468,,"103rd St. & Jammes Rd.",,  30.248460, -81.746910,,,0,
2471,,"103rd St. & Harlow Blvd.",,  30.248306, -81.757646,,,0,
2472,,"6767 103rd St.",,  30.249128, -81.754886,,,0,
2473,,"103rd St. & Norde Dr.",,  30.248333, -81.752432,,,0,
2474,,"103rd St. & Norde Dr.",,  30.248410, -81.752140,,,0,
2475,,"103rd St. & Cemetery Rd.",,  30.248432, -81.759288,,,0,
2477,,"103rd St. & Tampico Rd.",,  30.248421, -81.757331,,,0,
2478,,"6730 103rd St.",,  30.248450, -81.755594,,,0,
2479,,"6760 103rd St.",,  30.248300, -81.755407,,,0,
2488,,"Blanding Blvd. & Morse Ave.",,  30.226556, -81.737775,,,0,
2489,,"Blanding Blvd. & Morse Ave.",,  30.225829, -81.737997,,,0,
2490,,"7264 Blanding Blvd.",,  30.214639, -81.737380,,,0,
2491,,"Blanding Blvd. & Longchamp Dr.",,  30.209996, -81.738554,,,0,
2493,,"Blanding Blvd. & Townsend fs nb",,  30.219509, -81.736654,,,0,
2494,,"Blanding Blvd. & Townsend Rd.",,  30.218308, -81.737076,,,0,
2495,,"Blanding Blvd. & DuClay Rd.",,  30.212794, -81.736840,,,0,
2496,,"Blanding Blvd. & Longchamp Dr.",,  30.210433, -81.737744,,,0,
2498,,"8108 Blanding Blvd.",,  30.201462, -81.739689,,,0,
2499,,"Blanding Blvd. & Collins Rd.",,  30.205284, -81.739310,,,0,
2500,,"6107 Youngerman Cir.",,  30.195586, -81.742422,,,0,
2501,,"6001 Youngerman Cir.",,  30.195470, -81.742510,,,0,
2502,,"Youngerman Cir. & opp. Periwinkle Dr.",,  30.196734, -81.750884,,,0,
2503,,"Youngerman Cir & Argyle Forest Bl",,  30.192990, -81.752770,,,0,
2504,,"6155 Youngerman Cir.",,  30.196630, -81.744400,,,0,
2505,,"6455 Youngerman Cir.",,  30.196570, -81.744879,,,0,
2506,,"6373 Youngerman Cir.",,  30.197180, -81.746180,,,0,
2507,,"Youngerman Cir. & Periwinkle Dr.",,  30.196820, -81.751190,,,0,
2508,,"Youngerman Cir & Argyle Forest Bl",,  30.193530, -81.752570,,,0,
2514,,"Blanding Blvd. & Orange Park Northway",,  30.183464, -81.738197,,,0,
2527,,"Park Ave. & Mc Intosh Ave.",,  30.167930, -81.701030,,,0,
2528,,"Park Ave. & Blake Ave.",,  30.174900, -81.701340,,,0,
2529,,"Park Ave. & Loring Ave.",,  30.181610, -81.701620,,,0,
2530,,"Park Ave. & Wells Rd.",,  30.183500, -81.701690,,,0,
2558,,"F.S.C.J. Cecil Center Campus",,  30.250875, -81.890433,,,0,
2569,,"Lake Newman St. & Authority Ave.",,  30.231370, -81.887260,,,0,
2577,,"103rd St. & Samaritan Way",,  30.246986, -81.835972,,,0,
2578,,"103rd St. & Samaritan Wy.",,  30.247369, -81.834852,,,0,
2580,,"10244 103rd St.",,  30.247262, -81.828265,,,0,
2581,,"10231 103rd St.",,  30.247420, -81.829050,,,0,
2582,,"103rd St. & Connie Jean Rd.",,  30.247375, -81.823662,,,0,
2583,,"103rd St. & Connie Jean Rd.",,  30.247580, -81.824190,,,0,
2584,,"103rd St. & Britton Ln.",,  30.247730, -81.819990,,,0,
2585,,"9842 103rd St.",,  30.247528, -81.820106,,,0,
2586,,"103rd St. & Rockola Rd.",,  30.247542, -81.807086,,,0,
2587,,"103rd St. & opp. Rockola Rd.",,  30.247914, -81.806615,,,0,
2588,,"103rd St. & Vivian Dr.",,  30.247830, -81.809720,,,0,
2589,,"8968 103rd St.",,  30.247590, -81.801960,,,0,
2590,,"9005 103rd St.",,  30.247700, -81.802450,,,0,
2592,,"9539 103rd St.",,  30.247880, -81.813460,,,0,
2594,,"103rd St. & Old Middleburg Rd.",,  30.247770, -81.799130,,,0,
2596,,"103rd St. & Ken Rd.",,  30.247612, -81.794256,,,0,
2597,,"103rd St. & Ken Rd.",,  30.247943, -81.793757,,,0,
2598,,"103rd St. & Kinkaid Rd.",,  30.247738, -81.790099,,,0,
2599,,"103rd St. & Kinkaid Rd.",,  30.248050, -81.789599,,,0,
2600,,"103rd St. & Brannon Ave.",,  30.247785, -81.788163,,,0,
2601,,"103rd St. & Brannon Ave.",,  30.248137, -81.787481,,,0,
2602,,"103rd St. & Old Middleburg Rd.",,  30.248204, -81.785062,,,0,
2603,,"103rd St. & Valdura Ave.",,  30.247903, -81.784894,,,0,
2605,,"103rd St. & California Ave.",,  30.247987, -81.782649,,,0,
2606,,"7915 103rd St.",,  30.248306, -81.779167,,,0,
2607,,"103rd St. & Hillman St.",,  30.248052, -81.778617,,,0,
2608,,"7650 103rd St.",,  30.248090, -81.774882,,,0,
2609,,"7276 103rd St.",,  30.248180, -81.767100,,,0,
2610,,"103rd St. & Firestone Rd.",,  30.248190, -81.764800,,,0,
2612,,"Hillman Dr. & 103rd St.",,  30.247890, -81.777100,,,0,
2614,,"Hillman Dr. & Jaguar Dr.",,  30.242820, -81.777100,,,0,
2615,,"Wheat Rd. & Hillman Dr.",,  30.240340, -81.776900,,,0,
2616,,"Wheat Rd. & Ricker Rd.",,  30.240370, -81.772700,,,0,
2617,,"Wheat Rd. & Buckley Dr.",,  30.240390, -81.766800,,,0,
2618,,"Wheat Rd. & Ridgeway Rd.",,  30.240400, -81.769200,,,0,
2619,,"Firestone Rd. & Wheat Rd.",,  30.241330, -81.764622,,,0,
2620,,"Firestone Rd. & 103rd St.",,  30.247527, -81.764573,,,0,
2629,,"Old Middleburg Rd. & Firetower Rd.",,  30.249253, -81.785771,,,0,
2630,,"Old Middleburg Rd. & McGlothlin St.",,  30.252470, -81.785870,,,0,
2631,,"Old Middleburg Rd. & Noroad",,  30.255240, -81.785990,,,0,
2632,,"4374 Old Middleburg Rd.",,  30.258340, -81.784250,,,0,
2633,,"7570 Wilson Blvd.",,  30.269640, -81.775540,,,0,
2634,,"Fouraker Rd. & Blazing Star Rd.",,  30.262580, -81.781230,,,0,
2635,,"7587 Wilson Blvd.",,  30.269730, -81.775340,,,0,
2636,,"Fouraker Rd. & Springtree Rd.",,  30.266233, -81.781166,,,0,
2637,,"Fouraker Rd. & Springtree Rd.",,  30.266940, -81.781240,,,0,
2638,,"Fouraker Rd. & Wilson Rd.",,  30.269380, -81.781230,,,0,
2639,,"Fouracker Rd. & La Trec Dr.",,  30.287398, -81.781248,,,0,
2642,,"Herlong Rd. & opp. Doyon Ct.",,  30.284141, -81.791691,,,0,
2643,,"Herlong Rd. & De La Roche Dr.",,  30.284202, -81.784610,,,0,
2644,,"Herlong Rd. & Fouraker Dr.",,  30.284186, -81.781989,,,0,
2645,,"Herlong Rd. & Monteau Dr.",,  30.284180, -81.787209,,,0,
2646,,"Herlong Rd. & Oxbow Rd.",,  30.284151, -81.789896,,,0,
2647,,"Herlong Rd. & opp. Newbolt Ct.",,  30.284150, -81.793450,,,0,
2648,,"Fouracker Rd. & Normandy Blvd.",,  30.292106, -81.781226,,,0,
2649,,"Fouracker Rd. & Renoir Dr.",,  30.290097, -81.781240,,,0,
2650,,"8910 Herlong Rd.",,  30.284010, -81.800493,,,0,
2651,,"Herlong Rd. & Normandy Blvd.",,  30.283936, -81.806530,,,0,
2652,,"Wilson Blvd. & Debra Dr.",,  30.269870, -81.770060,,,0,
2653,,"Wilson Blvd. & Debra Dr.",,  30.269740, -81.770390,,,0,
2654,,"Wilson Blvd. & Old Middleburg Rd.",,  30.269710, -81.772770,,,0,
2655,,"Wilson Blvd. & Old Middleburg Rd.",,  30.269840, -81.771840,,,0,
2657,,"Wilson Blvd. & Guerad Dr.",,  30.269640, -81.779960,,,0,
2658,,"Wilson Blvd. & Paleface Pl.",,  30.269760, -81.778570,,,0,
