shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
10204,30.327320,-81.659210,40004
10204,30.327251,-81.658900,40005
10204,30.327251,-81.658900,50001
10204,30.326980,-81.657680,50002
10204,30.326833,-81.656994,50003
10204,30.326833,-81.656994,60001
10204,30.326730,-81.656510,60002
10204,30.326460,-81.655340,60003
10204,30.327060,-81.655166,60004
10204,30.327060,-81.655166,70001
10204,30.327220,-81.655120,70002
10204,30.327980,-81.654880,70003
10204,30.328204,-81.654822,70004
10204,30.328204,-81.654822,80001
10204,30.328710,-81.654690,80002
10204,30.329290,-81.654520,80003
10204,30.329460,-81.654470,80004
10204,30.330220,-81.654260,80005
10204,30.330619,-81.654139,80006
10204,30.330619,-81.654139,90001
10204,30.330980,-81.654030,90002
10204,30.331710,-81.653810,90003
10204,30.332470,-81.653610,90004
10204,30.332730,-81.654830,90005
10204,30.332980,-81.655970,90006
10204,30.333710,-81.655770,90007
10204,30.334030,-81.655670,90008
10204,30.335130,-81.655320,90009
10204,30.335990,-81.655060,90010
10204,30.336470,-81.654980,90011
10204,30.336969,-81.654927,90012
10204,30.336969,-81.654927,100001
10204,30.337790,-81.654840,100002
10204,30.338868,-81.654727,100003
10204,30.338868,-81.654727,110001
10204,30.339120,-81.654700,110002
10204,30.340440,-81.654560,110003
10204,30.341760,-81.654390,110004
10204,30.342736,-81.654287,110005
10204,30.342736,-81.654287,120001
10204,30.343090,-81.654250,120002
10204,30.344410,-81.654100,120003
10204,30.345575,-81.653969,120004
10204,30.345575,-81.653969,130001
10204,30.345750,-81.653950,130002
10204,30.347070,-81.653830,130003
10204,30.348148,-81.653715,130004
10204,30.348148,-81.653715,140001
10204,30.348390,-81.653690,140002
10204,30.348670,-81.653670,140003
10204,30.348880,-81.653660,140004
10204,30.349310,-81.653680,140005
10204,30.350070,-81.653710,140006
10204,30.350410,-81.653720,140007
10204,30.350649,-81.653726,140008
10204,30.350649,-81.653726,150001
10204,30.350820,-81.653730,150002
10204,30.352060,-81.653750,150003
10204,30.352270,-81.653760,150004
10204,30.352460,-81.653770,150005
10204,30.352620,-81.653780,150006
10204,30.352770,-81.653780,150007
10204,30.353500,-81.653810,150008
10204,30.353560,-81.653810,150009
10204,30.354029,-81.653825,150010
10204,30.354029,-81.653825,160001
10204,30.354180,-81.653830,160002
10204,30.354290,-81.653840,160003
10204,30.354900,-81.653870,160004
10204,30.354990,-81.653870,160005
10204,30.355640,-81.653900,160006
10204,30.355700,-81.653900,160007
10204,30.356120,-81.653910,160008
10204,30.356340,-81.653910,160009
10204,30.356480,-81.653910,160010
10204,30.356660,-81.653910,160011
10204,30.356852,-81.653905,160012
10204,30.356852,-81.653905,170001
10204,30.357070,-81.653900,170002
10204,30.357750,-81.653860,170003
10204,30.358290,-81.653810,170004
10204,30.358470,-81.653790,170005
10204,30.358850,-81.653750,170006
10204,30.359450,-81.653680,170007
10204,30.359759,-81.653642,170008
10204,30.359759,-81.653642,180001
10204,30.359930,-81.653620,180002
10204,30.360170,-81.653590,180003
10204,30.360210,-81.653590,180004
10204,30.360840,-81.653510,180005
10204,30.360910,-81.653500,180006
10204,30.361710,-81.653420,180007
10204,30.362410,-81.653360,180008
10204,30.362690,-81.653330,180009
10204,30.362889,-81.653293,180010
10204,30.362889,-81.653293,190001
10204,30.363070,-81.653260,190002
10204,30.363500,-81.653230,190003
10204,30.363740,-81.653210,190004
10204,30.364220,-81.653150,190005
10204,30.364450,-81.653100,190006
10204,30.364940,-81.653050,190007
10204,30.365250,-81.653020,190008
10204,30.365620,-81.652950,190009
10204,30.365920,-81.652868,190010
10204,30.365920,-81.652868,200001
10204,30.366350,-81.652750,200002
10204,30.366830,-81.652630,200003
10204,30.367420,-81.652480,200004
10204,30.367690,-81.652410,200005
10204,30.368120,-81.652290,200006
10204,30.368460,-81.652200,200007
10204,30.368790,-81.652110,200008
10204,30.369430,-81.651930,200009
10204,30.369756,-81.651847,200010
10204,30.369756,-81.651847,210001
10204,30.370170,-81.651740,210002
10204,30.370490,-81.651650,210003
10204,30.371190,-81.651470,210004
10204,30.371380,-81.651440,210005
10204,30.371830,-81.651410,210006
10204,30.371890,-81.651410,210007
10204,30.372223,-81.651401,210008
10204,30.372223,-81.651401,220001
10204,30.372630,-81.651390,220002
10204,30.373360,-81.651350,220003
10204,30.375094,-81.651274,220004
10204,30.375094,-81.651274,230001
10204,30.375410,-81.651260,230002
10204,30.376410,-81.651200,230003
10204,30.376810,-81.651140,230004
10204,30.377250,-81.651030,230005
10204,30.377910,-81.650860,230006
10204,30.378090,-81.650810,230007
10204,30.378420,-81.650720,230008
10204,30.379000,-81.650570,230009
10204,30.379302,-81.650493,230010
10204,30.379302,-81.650493,240001
10204,30.379900,-81.650340,240002
10204,30.380590,-81.650150,240003
10204,30.381430,-81.649920,240004
10204,30.381880,-81.649800,240005
10204,30.382903,-81.649533,240006
10204,30.382903,-81.649533,250001
10204,30.383640,-81.649340,250002
10204,30.384890,-81.649010,250003
10204,30.385400,-81.648870,250004
10204,30.385820,-81.648761,250005
10204,30.385820,-81.648761,260001
10204,30.386400,-81.648610,260002
10204,30.386880,-81.648480,260003
10204,30.388390,-81.648070,260004
10204,30.388770,-81.647970,260005
10204,30.388990,-81.647920,260006
10204,30.389500,-81.647800,260007
10204,30.389680,-81.647680,260008
10204,30.389840,-81.647630,260009
10204,30.390136,-81.647554,260010
10204,30.390136,-81.647554,270001
10204,30.390190,-81.647540,270002
10204,30.390770,-81.647380,270003
10204,30.391120,-81.647290,270004
10204,30.391250,-81.647270,270005
10204,30.391530,-81.647230,270006
10204,30.391810,-81.647220,270007
10204,30.391980,-81.647210,270008
10204,30.392260,-81.647230,270009
10204,30.392710,-81.647320,270010
10204,30.395630,-81.648320,270011
10204,30.395970,-81.648430,270012
10204,30.396280,-81.648520,270013
10204,30.396580,-81.648610,270014
10204,30.396990,-81.648690,270015
10204,30.398840,-81.648940,270016
10204,30.400840,-81.649200,270017
10204,30.401485,-81.649285,270018
10204,30.401485,-81.649285,280001
10204,30.401680,-81.649310,280002
10204,30.403915,-81.649600,280003
10204,30.403915,-81.649600,290001
10204,30.404150,-81.649630,290002
10204,30.404340,-81.649660,290003
10204,30.404880,-81.649720,290004
10204,30.404950,-81.649730,290005
10204,30.405340,-81.649780,290006
10204,30.406495,-81.649939,290007
10204,30.406495,-81.649939,300001
10204,30.407010,-81.650010,300002
10204,30.407450,-81.650060,300003
10204,30.407760,-81.650080,300004
10204,30.408260,-81.650170,300005
10204,30.408420,-81.650100,300006
10204,30.408510,-81.650060,300007
10204,30.408590,-81.649980,300008
10204,30.408690,-81.649830,300009
10204,30.408720,-81.649710,300010
10204,30.408730,-81.649470,300011
10204,30.408730,-81.649170,300012
10204,30.408710,-81.649060,300013
10204,30.408680,-81.648930,300014
10204,30.408610,-81.648810,300015
10204,30.408520,-81.648710,300016
10204,30.408410,-81.648660,300017
10204,30.408270,-81.648650,300018
10204,30.408150,-81.648680,300019
10204,30.408000,-81.648790,300020
10204,30.407950,-81.648850,300021
10204,30.407900,-81.648980,300022
10204,30.407870,-81.649200,300023
10204,30.407860,-81.649420,300024
10204,30.407780,-81.649760,300025
10204,30.407760,-81.650080,300026
10204,30.407760,-81.650230,300027
10204,30.407760,-81.650520,300028
10204,30.407720,-81.651550,300029
10204,30.407730,-81.652330,300030
10204,30.407830,-81.653190,300031
10204,30.408030,-81.654070,300032
10204,30.408310,-81.655120,300033
10204,30.408420,-81.655600,300034
10204,30.408460,-81.655830,300035
10204,30.408500,-81.656090,300036
10204,30.408510,-81.656440,300037
10204,30.408540,-81.657000,300038
10204,30.408560,-81.657280,300039
10204,30.408570,-81.657500,300040
10204,30.408600,-81.658160,300041
10204,30.408700,-81.659970,300042
10204,30.408760,-81.660310,300043
10204,30.408830,-81.660500,300044
10204,30.408910,-81.660650,300045
10204,30.409090,-81.660890,300046
10204,30.409320,-81.661070,300047
10204,30.409480,-81.661130,300048
10204,30.409640,-81.661160,300049
10204,30.409910,-81.661190,300050
10204,30.410110,-81.661220,300051
10204,30.410352,-81.661226,300052
10204,30.410352,-81.661226,310001
10204,30.410480,-81.661230,310002
10204,30.410570,-81.661230,310003
10204,30.412040,-81.661260,310004
10204,30.412290,-81.661270,310005
10204,30.412473,-81.661298,310006
10204,30.412944,-81.660394,310007
10204,30.413342,-81.659861,310008
10204,30.413647,-81.659608,310009
10204,30.414070,-81.659390,310010
10204,30.414270,-81.659290,310011
10204,30.414734,-81.659039,310012
10204,30.414734,-81.659039,320001
10204,30.415250,-81.658760,320002
10204,30.415310,-81.658750,320003
10204,30.416770,-81.658780,320004
10204,30.416850,-81.658770,320005
10204,30.417090,-81.658660,320006
10204,30.417260,-81.658610,320007
10204,30.417550,-81.658614,320008
10204,30.417550,-81.658614,330001
10204,30.422430,-81.658673,330002
10204,30.422430,-81.658673,340001
10204,30.423840,-81.658690,340002
10204,30.423970,-81.658730,340003
10204,30.424010,-81.658770,340004
10204,30.424060,-81.658840,340005
10204,30.424080,-81.658970,340006
10204,30.424070,-81.659800,340007
10204,30.424730,-81.659860,340008
10204,30.424960,-81.659860,340009
10204,30.425430,-81.659867,340010
10204,30.425430,-81.659867,350001
10204,30.425580,-81.659870,350002
10204,30.426450,-81.659870,350003
10204,30.426620,-81.659890,350004
10204,30.428624,-81.659926,350005
10204,30.428741,-81.659928,350006
10204,30.428741,-81.659928,360001
10204,30.429940,-81.659950,360002
10204,30.429933,-81.660398,360003
10204,30.429933,-81.660398,370001
10204,30.429930,-81.660580,370002
10204,30.429918,-81.661473,370003
10204,30.429894,-81.663148,370004
10204,30.429894,-81.663148,380001
10204,30.429860,-81.665600,380002
10204,30.429850,-81.666570,380003
10204,30.429843,-81.667209,380004
10204,30.429843,-81.667209,390001
10204,30.429840,-81.667530,390002
10204,30.429810,-81.670640,390003
10204,30.429941,-81.671428,390004
10204,30.429941,-81.671428,400001
10204,30.429970,-81.671600,400002
10204,30.430040,-81.671840,400003
10204,30.430100,-81.672030,400004
10204,30.430240,-81.672390,400005
10204,30.430400,-81.672680,400006
10204,30.430540,-81.672880,400007
10204,30.430890,-81.673320,400008
10204,30.431215,-81.673591,400009
10204,30.431215,-81.673591,410001
10204,30.431250,-81.673620,410002
10204,30.431490,-81.673800,410003
10204,30.431740,-81.673940,410004
10204,30.432100,-81.674080,410005
10204,30.432240,-81.674190,410006
10204,30.433690,-81.674630,410007
10204,30.434120,-81.674760,410008
10204,30.434937,-81.674991,410009
10204,30.434937,-81.674991,420001
10204,30.435320,-81.675100,420002
10204,30.435920,-81.675280,420003
10204,30.436820,-81.675560,420004
10204,30.437110,-81.675680,420005
10204,30.437430,-81.675870,420006
10204,30.437660,-81.676030,420007
10204,30.437910,-81.676250,420008
10204,30.438150,-81.676520,420009
10204,30.438340,-81.676780,420010
10204,30.438590,-81.677200,420011
10204,30.438780,-81.677680,420012
10204,30.438860,-81.677950,420013
10204,30.438950,-81.678320,420014
10204,30.438972,-81.678549,420015
10204,30.438972,-81.678549,430001
10204,30.438990,-81.678730,430002
10204,30.439010,-81.679520,430003
10204,30.438980,-81.680620,430004
10204,30.438960,-81.681720,430005
10204,30.438960,-81.681870,430006
10204,30.438952,-81.682699,430007
10204,30.438952,-81.682699,440001
10204,30.438950,-81.682980,440002
10204,30.438885,-81.686627,440003
10204,30.438885,-81.686627,450001
10204,30.438880,-81.686910,450002
10204,30.438850,-81.688420,450003
10204,30.438850,-81.688590,450004
10204,30.438850,-81.689220,450005
10204,30.438850,-81.689220,460001
10204,30.438850,-81.689410,460002
10204,30.438840,-81.689660,460003
10204,30.438820,-81.691040,460004
10204,30.438799,-81.692505,460005
10204,30.438799,-81.692505,470001
10204,30.438790,-81.693090,470002
10204,30.438770,-81.694610,470003
10204,30.438760,-81.695020,470004
10204,30.438760,-81.695180,470005
10204,30.438760,-81.695180,480001
10204,30.438760,-81.695400,480002
10204,30.438740,-81.696570,480003
10204,30.438730,-81.697200,480004
10204,30.438730,-81.697430,480005
10204,30.438720,-81.697960,480006
10204,30.438720,-81.698100,480007
10204,30.438700,-81.698530,480008
10204,30.438695,-81.698919,480009
10204,30.438695,-81.698919,490001
10204,30.438690,-81.699310,490002
10204,30.438670,-81.700340,490003
10204,30.438650,-81.701380,490004
10204,30.438640,-81.702440,490005
10204,30.438620,-81.703490,490006
10204,30.438610,-81.704510,490007
10204,30.438602,-81.705379,490008
10204,30.438602,-81.705379,500001
10204,30.438600,-81.705560,500002
10204,30.438560,-81.707650,500003
10204,30.438560,-81.707750,500004
10204,30.438535,-81.708947,500005
10204,30.438535,-81.708947,510001
10204,30.438520,-81.709710,510002
10204,30.438471,-81.713729,510003
10204,30.438471,-81.713729,520001
10204,30.438470,-81.713890,520002
10204,30.438430,-81.715760,520003
10204,30.438430,-81.715900,520004
10204,30.437820,-81.715912,520005
10204,30.437820,-81.715912,530001
10204,30.436830,-81.715930,530002
10204,30.436540,-81.715930,530003
10204,30.436330,-81.715950,530004
10204,30.436120,-81.716020,530005
10204,30.435890,-81.716120,530006
10204,30.435374,-81.716431,530007
10204,30.435374,-81.716431,540001
10204,30.435210,-81.716530,540002
10204,30.434890,-81.716630,540003
10204,30.434720,-81.716670,540004
10204,30.434340,-81.716660,540005
10204,30.433650,-81.716550,540006
10204,30.432680,-81.716440,540007
10204,30.432460,-81.716380,540008
10204,30.432213,-81.716257,540009
10204,30.432213,-81.716257,550001
10204,30.432060,-81.716180,550002
10204,30.431790,-81.715890,550003
10204,30.431180,-81.715310,550004
10204,30.430850,-81.714980,550005
10204,30.429270,-81.713400,550006
10204,30.428910,-81.713130,550007
10204,30.428650,-81.713020,550008
10204,30.428360,-81.712940,550009
10204,30.428160,-81.712920,550010
10204,30.427770,-81.712914,550011
10204,30.427770,-81.712914,560001
10204,30.427490,-81.712910,560002
10204,30.427470,-81.714990,560003
10204,30.427460,-81.716400,560004
10204,30.427450,-81.717820,560005
10204,30.427450,-81.717950,560006
10204,30.427440,-81.719120,560007
10204,30.428660,-81.719140,560008
10204,30.428810,-81.719140,560009
10204,30.429020,-81.719140,560010
10204,30.429050,-81.719070,560011
10204,30.429110,-81.719000,560012
10204,30.429190,-81.718960,560013
10204,30.429280,-81.718960,560014
10204,30.429324,-81.718985,560015
10205,30.490402,-81.682820,10001
10205,30.489670,-81.682330,10002
10205,30.489320,-81.681940,10003
10205,30.489020,-81.681780,10004
10205,30.488740,-81.681640,10005
10205,30.488570,-81.681540,10006
10205,30.488420,-81.681430,10007
10205,30.488280,-81.681260,10008
10205,30.488230,-81.681220,10009
10205,30.488160,-81.681040,10010
10205,30.488090,-81.680770,10011
10205,30.488080,-81.680500,10012
10205,30.488130,-81.680250,10013
10205,30.488220,-81.680020,10014
10205,30.488390,-81.679660,10015
10205,30.488960,-81.678460,10016
10205,30.489030,-81.678250,10017
10205,30.489050,-81.678080,10018
10205,30.489030,-81.677840,10019
10205,30.489010,-81.677570,10020
10205,30.488970,-81.677160,10021
10205,30.488930,-81.676860,10022
10205,30.488870,-81.676550,10023
10205,30.488790,-81.676150,10024
10205,30.488700,-81.675800,10025
10205,30.488580,-81.675430,10026
10205,30.488440,-81.675080,10027
10205,30.488250,-81.674580,10028
10205,30.488100,-81.674310,10029
10205,30.487830,-81.673900,10030
10205,30.487510,-81.673390,10031
10205,30.486910,-81.672550,10032
10205,30.486360,-81.671740,10033
10205,30.486120,-81.671300,10034
10205,30.485980,-81.671000,10035
10205,30.485820,-81.670630,10036
10205,30.485770,-81.670500,10037
10205,30.485520,-81.669820,10038
10205,30.485440,-81.669570,10039
10205,30.485360,-81.669310,10040
10205,30.485230,-81.668810,10041
10205,30.485040,-81.667830,10042
10205,30.484940,-81.667200,10043
10205,30.484710,-81.665860,10044
10205,30.484620,-81.665310,10045
10205,30.484540,-81.664690,10046
10205,30.484500,-81.664440,10047
10205,30.483900,-81.660630,10048
10205,30.483611,-81.658805,10049
10205,30.483611,-81.658805,20001
10205,30.483540,-81.658360,20002
10205,30.483500,-81.658150,20003
10205,30.483170,-81.656040,20004
10205,30.483026,-81.655149,20005
10205,30.483026,-81.655149,30001
